UTC,userName,pair,price,payout,qtMode,balance,timestamp
2025-06-24T16:53:48.691Z,Blade,AED/CNY OTC,1.88532,92,QT Demo,49923.44,06/24/2025 16:53:48
2025-06-24T16:53:58.711Z,Blade,AED/CNY OTC,1.88515,92,QT Demo,49922.44,06/24/2025 16:53:58
2025-06-24T16:54:08.737Z,Blade,AED/CNY OTC,1.88501,92,QT Demo,49921.44,06/24/2025 16:54:08
2025-06-24T16:54:18.785Z,Blade,AED/CNY OTC,1.88568,92,QT Demo,49920.44,06/24/2025 16:54:18
2025-06-24T16:54:28.760Z,Blade,AED/CNY OTC,1.88536,92,QT Demo,49919.44,06/24/2025 16:54:28
2025-06-24T16:54:38.783Z,Blade,AED/CNY OTC,1.88506,92,QT Demo,49918.44,06/24/2025 16:54:38
2025-06-24T16:54:48.804Z,Blade,AED/CNY OTC,1.88399,92,QT Demo,49917.44,06/24/2025 16:54:48
2025-06-24T16:54:58.819Z,Blade,AED/CNY OTC,1.88471,92,QT Demo,49916.44,06/24/2025 16:54:58
2025-06-24T16:55:08.832Z,Blade,AED/CNY OTC,1.88491,92,QT Demo,49915.44,06/24/2025 16:55:08
2025-06-24T16:55:18.884Z,Blade,AED/CNY OTC,1.88503,92,QT Demo,49913.44,06/24/2025 16:55:18
2025-06-24T16:55:28.853Z,Blade,AED/CNY OTC,1.8846,92,QT Demo,49915.36,06/24/2025 16:55:28
2025-06-24T16:55:38.909Z,Blade,AED/CNY OTC,1.88514,92,QT Demo,49914.36,06/24/2025 16:55:38
2025-06-24T16:55:48.898Z,Blade,AED/CNY OTC,1.88575,92,QT Demo,49912.36,06/24/2025 16:55:48
2025-06-24T16:55:58.878Z,Blade,AED/CNY OTC,1.88605,92,QT Demo,49913.28,06/24/2025 16:55:58
2025-06-24T16:56:08.898Z,Blade,AED/CNY OTC,1.88555,92,QT Demo,49914.2,06/24/2025 16:56:08
2025-06-24T16:56:18.907Z,Blade,AED/CNY OTC,1.88546,92,QT Demo,49915.12,06/24/2025 16:56:18
2025-06-24T16:56:28.930Z,Blade,AED/CNY OTC,1.88535,92,QT Demo,49916.04,06/24/2025 16:56:28
2025-06-24T16:56:38.942Z,Blade,AED/CNY OTC,1.88493,92,QT Demo,49916.96,06/24/2025 16:56:38
2025-06-24T16:56:48.964Z,Blade,AED/CNY OTC,1.88584,92,QT Demo,49917.88,06/24/2025 16:56:48
2025-06-24T16:56:58.985Z,Blade,AED/CNY OTC,1.88569,92,QT Demo,49918.8,06/24/2025 16:56:58
2025-06-24T16:57:09.014Z,Blade,AED/CNY OTC,1.88611,92,QT Demo,49920.72,06/24/2025 16:57:09
2025-06-24T16:57:19.115Z,Blade,AED/CNY OTC,1.88605,92,QT Demo,49918.72,06/24/2025 16:57:19
2025-06-24T16:57:29.042Z,Blade,AED/CNY OTC,1.88613,92,QT Demo,49919.64,06/24/2025 16:57:29
2025-06-24T16:57:39.056Z,Blade,AED/CNY OTC,1.88639,92,QT Demo,49920.56,06/24/2025 16:57:39
2025-06-24T16:57:49.072Z,Blade,AED/CNY OTC,1.88587,92,QT Demo,49921.48,06/24/2025 16:57:49
2025-06-24T16:57:59.094Z,Blade,AED/CNY OTC,1.8864,92,QT Demo,49922.4,06/24/2025 16:57:59
2025-06-24T16:58:09.116Z,Blade,AED/CNY OTC,1.88608,92,QT Demo,49923.32,06/24/2025 16:58:09
2025-06-24T16:58:19.149Z,Blade,AED/CNY OTC,1.88583,92,QT Demo,49924.24,06/24/2025 16:58:19
2025-06-24T16:58:29.175Z,Blade,AED/CNY OTC,1.88642,92,QT Demo,49925.16,06/24/2025 16:58:29
2025-06-24T16:58:39.195Z,Blade,AED/CNY OTC,1.88569,92,QT Demo,49927.08,06/24/2025 16:58:39
2025-06-24T16:58:49.212Z,Blade,AED/CNY OTC,1.88587,92,QT Demo,49926.08,06/24/2025 16:58:49
2025-06-24T16:58:59.240Z,Blade,AED/CNY OTC,1.88601,92,QT Demo,49924,06/24/2025 16:58:59
2025-06-24T16:59:09.258Z,Blade,AED/CNY OTC,1.88654,92,QT Demo,49926,06/24/2025 16:59:09
2025-06-24T16:59:19.277Z,Blade,AED/CNY OTC,1.88645,92,QT Demo,49925,06/24/2025 16:59:19
2025-06-24T16:59:29.302Z,Blade,AED/CNY OTC,1.88635,92,QT Demo,49924,06/24/2025 16:59:29
2025-06-24T16:59:39.322Z,Blade,AED/CNY OTC,1.88643,92,QT Demo,49923,06/24/2025 16:59:39
2025-06-24T16:59:49.343Z,Blade,AED/CNY OTC,1.88681,92,QT Demo,49922.92,06/24/2025 16:59:49
2025-06-24T16:59:59.363Z,Blade,AED/CNY OTC,1.88648,92,QT Demo,49923.84,06/24/2025 16:59:59
2025-06-24T17:00:09.381Z,Blade,AED/CNY OTC,1.88712,92,QT Demo,49924.76,06/24/2025 17:00:09
2025-06-24T17:00:19.394Z,Blade,AED/CNY OTC,1.88708,92,QT Demo,49925.68,06/24/2025 17:00:19
2025-06-24T17:00:29.407Z,Blade,AED/CNY OTC,1.88757,92,QT Demo,49926.6,06/24/2025 17:00:29
2025-06-24T17:00:39.426Z,Blade,AED/CNY OTC,1.88696,92,QT Demo,49927.52,06/24/2025 17:00:39
2025-06-24T17:00:49.456Z,Blade,AED/CNY OTC,1.88664,92,QT Demo,49928.44,06/24/2025 17:00:49
2025-06-24T17:00:59.482Z,Blade,AED/CNY OTC,1.8868,92,QT Demo,49931.28,06/24/2025 17:00:59
2025-06-24T17:01:09.527Z,Blade,AED/CNY OTC,1.8869,92,QT Demo,49932.2,06/24/2025 17:01:09
2025-06-24T17:01:19.579Z,Blade,AED/CNY OTC,1.88757,92,QT Demo,49934.12,06/24/2025 17:01:19
2025-06-24T17:01:29.579Z,Blade,AED/CNY OTC,1.8876,92,QT Demo,49932.12,06/24/2025 17:01:29
2025-06-24T17:01:39.595Z,Blade,AED/CNY OTC,1.88717,92,QT Demo,49933.04,06/24/2025 17:01:39
2025-06-24T17:01:49.630Z,Blade,AED/CNY OTC,1.88727,92,QT Demo,49933.96,06/24/2025 17:01:49
2025-06-24T17:01:59.658Z,Blade,AED/CNY OTC,1.88743,92,QT Demo,49934.88,06/24/2025 17:01:59
2025-06-24T17:02:09.693Z,Blade,AED/CNY OTC,1.88781,92,QT Demo,49935.8,06/24/2025 17:02:09
2025-06-24T17:02:19.701Z,Blade,AED/CNY OTC,1.88768,92,QT Demo,49936.72,06/24/2025 17:02:19
2025-06-24T17:02:29.726Z,Blade,AED/CNY OTC,1.88722,92,QT Demo,49938.64,06/24/2025 17:02:29
2025-06-24T17:02:39.762Z,Blade,AED/CNY OTC,1.88644,92,QT Demo,49937.64,06/24/2025 17:02:39
2025-06-24T17:02:49.798Z,Blade,AED/CNY OTC,1.88609,92,QT Demo,49936.64,06/24/2025 17:02:49
2025-06-24T17:02:59.831Z,Blade,AED/CNY OTC,1.88619,92,QT Demo,49935.64,06/24/2025 17:02:59
2025-06-24T17:03:09.847Z,Blade,AED/CNY OTC,1.8867,92,QT Demo,49934.64,06/24/2025 17:03:09
2025-06-24T17:03:19.871Z,Blade,AED/CNY OTC,1.88675,92,QT Demo,49933.64,06/24/2025 17:03:19
2025-06-24T17:03:29.898Z,Blade,AED/CNY OTC,1.88692,92,QT Demo,49932.64,06/24/2025 17:03:29
2025-06-24T17:03:39.926Z,Blade,AED/CNY OTC,1.88651,92,QT Demo,49931.64,06/24/2025 17:03:39
2025-06-24T17:03:49.946Z,Blade,AED/CNY OTC,1.88677,92,QT Demo,49929.64,06/24/2025 17:03:49
2025-06-24T17:03:59.986Z,Blade,AED/CNY OTC,1.88582,92,QT Demo,49930.56,06/24/2025 17:03:59
2025-06-24T17:04:09.969Z,Blade,AED/CNY OTC,1.88608,92,QT Demo,49932.48,06/24/2025 17:04:09
2025-06-24T17:04:19.989Z,Blade,AED/CNY OTC,1.88655,92,QT Demo,49931.48,06/24/2025 17:04:19
2025-06-24T17:04:30.020Z,Blade,AED/CNY OTC,1.88668,92,QT Demo,49929.48,06/24/2025 17:04:30
2025-06-24T17:04:40.042Z,Blade,AED/CNY OTC,1.88679,92,QT Demo,49931.4,06/24/2025 17:04:40
2025-06-24T17:04:50.066Z,Blade,AED/CNY OTC,1.88712,92,QT Demo,49929.4,06/24/2025 17:04:50
2025-06-24T17:05:00.083Z,Blade,AED/CNY OTC,1.88754,92,QT Demo,49930.32,06/24/2025 17:05:00
2025-06-24T17:05:10.101Z,Blade,AED/CNY OTC,1.88726,92,QT Demo,49931.24,06/24/2025 17:05:10
2025-06-24T17:05:20.126Z,Blade,AED/CNY OTC,1.88784,92,QT Demo,49932.16,06/24/2025 17:05:20
2025-06-24T17:05:30.149Z,Blade,AED/CNY OTC,1.88737,92,QT Demo,49934.08,06/24/2025 17:05:30
2025-06-24T17:05:40.172Z,Blade,AED/CNY OTC,1.8881,92,QT Demo,49933.08,06/24/2025 17:05:40
2025-06-24T17:05:50.194Z,Blade,AED/CNY OTC,1.88792,92,QT Demo,49932.08,06/24/2025 17:05:50
2025-06-24T17:06:00.225Z,Blade,AED/CNY OTC,1.88826,92,QT Demo,49930,06/24/2025 17:06:00
2025-06-24T17:06:10.247Z,Blade,AED/CNY OTC,1.88808,92,QT Demo,49931,06/24/2025 17:06:10
2025-06-24T17:06:20.275Z,Blade,AED/CNY OTC,1.88908,92,QT Demo,49931.92,06/24/2025 17:06:20
2025-06-24T17:06:30.295Z,Blade,AED/CNY OTC,1.88931,92,QT Demo,49934.76,06/24/2025 17:06:30
2025-06-24T17:06:40.318Z,Blade,AED/CNY OTC,1.88886,92,QT Demo,49935.68,06/24/2025 17:06:40
2025-06-24T17:06:50.342Z,Blade,AED/CNY OTC,1.88971,92,QT Demo,49936.6,06/24/2025 17:06:50
2025-06-24T17:07:00.363Z,Blade,AED/CNY OTC,1.88917,92,QT Demo,49937.52,06/24/2025 17:07:00
2025-06-24T17:07:10.388Z,Blade,AED/CNY OTC,1.8896,92,QT Demo,49938.44,06/24/2025 17:07:10
2025-06-24T17:07:20.394Z,Blade,AED/CNY OTC,1.88919,92,QT Demo,49941.28,06/24/2025 17:07:20
2025-06-24T17:07:30.414Z,Blade,AED/CNY OTC,1.88928,92,QT Demo,49943.2,06/24/2025 17:07:30
2025-06-24T17:07:40.435Z,Blade,AED/CNY OTC,1.88983,92,QT Demo,49941.2,06/24/2025 17:07:40
2025-06-24T17:07:50.450Z,Blade,AED/CNY OTC,1.89006,92,QT Demo,49942.12,06/24/2025 17:07:50
2025-06-24T17:08:00.468Z,Blade,AED/CNY OTC,1.8894,92,QT Demo,49944.04,06/24/2025 17:08:00
2025-06-24T17:08:10.484Z,Blade,AED/CNY OTC,1.88989,92,QT Demo,49943.96,06/24/2025 17:08:10
2025-06-24T17:08:20.502Z,Blade,AED/CNY OTC,1.88992,92,QT Demo,49945.88,06/24/2025 17:08:20
2025-06-24T17:08:30.524Z,Blade,AED/CNY OTC,1.88951,92,QT Demo,49944.88,06/24/2025 17:08:30
2025-06-24T17:08:40.547Z,Blade,AED/CNY OTC,1.88963,92,QT Demo,49943.88,06/24/2025 17:08:40
2025-06-24T17:08:50.572Z,Blade,AED/CNY OTC,1.88911,92,QT Demo,49942.88,06/24/2025 17:08:50
2025-06-24T17:09:00.622Z,Blade,AED/CNY OTC,1.88931,92,QT Demo,49941.88,06/24/2025 17:09:00
2025-06-24T17:09:10.598Z,Blade,AED/CNY OTC,1.88946,92,QT Demo,49940.88,06/24/2025 17:09:10
2025-06-24T17:09:20.711Z,Blade,AED/CNY OTC,1.88877,92,QT Demo,49939.88,06/24/2025 17:09:20
2025-06-24T17:09:30.640Z,Blade,AED/CNY OTC,1.88864,92,QT Demo,49938.88,06/24/2025 17:09:30
2025-06-24T17:09:40.632Z,Blade,AED/CNY OTC,1.88859,92,QT Demo,49937.88,06/24/2025 17:09:40
2025-06-24T17:09:50.680Z,Blade,AED/CNY OTC,1.88829,92,QT Demo,49936.88,06/24/2025 17:09:50
2025-06-24T17:10:00.651Z,Blade,AED/CNY OTC,1.88804,92,QT Demo,49935.88,06/24/2025 17:10:00
2025-06-24T17:10:10.679Z,Blade,AED/CNY OTC,1.88869,92,QT Demo,49934.88,06/24/2025 17:10:10
2025-06-24T17:10:20.732Z,Blade,AED/CNY OTC,1.88863,92,QT Demo,49933.88,06/24/2025 17:10:20
2025-06-24T17:10:30.704Z,Blade,AED/CNY OTC,1.88886,92,QT Demo,49931.88,06/24/2025 17:10:30
2025-06-24T17:10:40.734Z,Blade,AED/CNY OTC,1.88927,92,QT Demo,49932.8,06/24/2025 17:10:40
2025-06-24T17:10:50.786Z,Blade,AED/CNY OTC,1.88939,92,QT Demo,49933.72,06/24/2025 17:10:50
2025-06-24T17:11:00.759Z,Blade,AED/CNY OTC,1.88947,92,QT Demo,49934.64,06/24/2025 17:11:00
2025-06-24T17:11:10.782Z,Blade,AED/CNY OTC,1.88926,92,QT Demo,49935.56,06/24/2025 17:11:10
2025-06-24T17:11:20.841Z,Blade,AED/CNY OTC,1.88966,92,QT Demo,49936.48,06/24/2025 17:11:20
2025-06-24T17:11:30.801Z,Blade,AED/CNY OTC,1.88952,92,QT Demo,49937.4,06/24/2025 17:11:30
2025-06-24T17:11:40.816Z,Blade,AED/CNY OTC,1.88999,92,QT Demo,49938.32,06/24/2025 17:11:40
2025-06-24T17:11:50.844Z,Blade,AED/CNY OTC,1.89069,92,QT Demo,49939.24,06/24/2025 17:11:50
2025-06-24T17:12:00.842Z,Blade,AED/CNY OTC,1.89092,92,QT Demo,49940.16,06/24/2025 17:12:00
2025-06-24T17:12:10.855Z,Blade,AED/CNY OTC,1.89038,92,QT Demo,49941,06/24/2025 17:12:10
2025-06-24T17:12:20.867Z,Blade,AED/CNY OTC,1.88962,92,QT Demo,49942,06/24/2025 17:12:20
2025-06-24T17:12:30.876Z,Blade,AED/CNY OTC,1.8892,92,QT Demo,49943.92,06/24/2025 17:12:30
2025-06-24T17:13:40.359Z,Blade,AED/CNY OTC,1.89049,92,QT Demo,49941.92,06/24/2025 17:13:40
2025-06-24T17:13:50.393Z,Blade,AED/CNY OTC,1.88975,92,QT Demo,49943.84,06/24/2025 17:13:50
2025-06-24T17:14:00.412Z,Blade,AED/CNY OTC,1.88906,92,QT Demo,49942.84,06/24/2025 17:14:00
2025-06-24T17:14:10.433Z,Blade,AED/CNY OTC,1.88905,92,QT Demo,49941.84,06/24/2025 17:14:10
2025-06-24T17:14:20.452Z,Blade,AED/CNY OTC,1.88958,92,QT Demo,49940.84,06/24/2025 17:14:20
2025-06-24T17:14:30.470Z,Blade,AED/CNY OTC,1.88967,92,QT Demo,49939.84,06/24/2025 17:14:30
2025-06-24T17:14:40.494Z,Blade,AED/CNY OTC,1.88928,92,QT Demo,49938.84,06/24/2025 17:14:40
2025-06-24T17:14:50.520Z,Blade,AED/CNY OTC,1.89002,92,QT Demo,49937.84,06/24/2025 17:14:50
2025-06-24T17:15:00.543Z,Blade,AED/CNY OTC,1.88997,92,QT Demo,49935.84,06/24/2025 17:15:00
2025-06-24T17:15:10.565Z,Blade,AED/CNY OTC,1.88945,92,QT Demo,49936.76,06/24/2025 17:15:10
2025-06-24T17:15:20.591Z,Blade,AED/CNY OTC,1.8896,92,QT Demo,49937.68,06/24/2025 17:15:20
2025-06-24T17:15:30.609Z,Blade,AED/CNY OTC,1.88892,92,QT Demo,49939.6,06/24/2025 17:15:30
2025-06-24T17:15:40.656Z,Blade,AED/CNY OTC,1.8894,92,QT Demo,49938.6,06/24/2025 17:15:40
2025-06-24T17:15:50.626Z,Blade,AED/CNY OTC,1.89015,92,QT Demo,49936.6,06/24/2025 17:15:50
2025-06-24T17:16:00.644Z,Blade,AED/CNY OTC,1.89029,92,QT Demo,49937.52,06/24/2025 17:16:00
2025-06-24T17:16:10.668Z,Blade,AED/CNY OTC,1.89076,92,QT Demo,49938.44,06/24/2025 17:16:10
2025-06-24T17:16:20.707Z,Blade,AED/CNY OTC,1.89069,92,QT Demo,49939.36,06/24/2025 17:16:20
2025-06-24T17:16:30.689Z,Blade,AED/CNY OTC,1.89051,92,QT Demo,49940.28,06/24/2025 17:16:30
2025-06-24T17:16:40.706Z,Blade,AED/CNY OTC,1.89019,92,QT Demo,49941.2,06/24/2025 17:16:40
2025-06-24T17:16:50.726Z,Blade,AED/CNY OTC,1.89013,92,QT Demo,49942.12,06/24/2025 17:16:50
2025-06-24T17:17:00.745Z,Blade,AED/CNY OTC,1.89049,92,QT Demo,49943.04,06/24/2025 17:17:00
2025-06-24T17:17:10.766Z,Blade,AED/CNY OTC,1.89002,92,QT Demo,49944.96,06/24/2025 17:17:10
2025-06-24T17:17:20.808Z,Blade,AED/CNY OTC,1.89017,92,QT Demo,49943.96,06/24/2025 17:17:20
2025-06-24T17:17:30.787Z,Blade,AED/CNY OTC,1.88924,92,QT Demo,49942.96,06/24/2025 17:17:30
2025-06-24T17:17:40.807Z,Blade,AED/CNY OTC,1.88944,92,QT Demo,49941.96,06/24/2025 17:17:40
2025-06-24T17:17:50.855Z,Blade,AED/CNY OTC,1.88958,92,QT Demo,49940.96,06/24/2025 17:17:50
2025-06-24T17:18:00.825Z,Blade,AED/CNY OTC,1.88934,92,QT Demo,49939.96,06/24/2025 17:18:00
2025-06-24T17:18:10.842Z,Blade,AED/CNY OTC,1.88889,92,QT Demo,49938.96,06/24/2025 17:18:10
2025-06-24T17:18:20.901Z,Blade,AED/CNY OTC,1.88841,92,QT Demo,49937.96,06/24/2025 17:18:20
2025-06-24T17:18:30.866Z,Blade,AED/CNY OTC,1.88828,92,QT Demo,49936.96,06/24/2025 17:18:30
2025-06-24T17:18:40.884Z,Blade,AED/CNY OTC,1.8884,92,QT Demo,49935.96,06/24/2025 17:18:40
2025-06-24T17:18:50.903Z,Blade,AED/CNY OTC,1.88893,92,QT Demo,49934.96,06/24/2025 17:18:50
2025-06-24T17:19:00.927Z,Blade,AED/CNY OTC,1.88921,92,QT Demo,49932.96,06/24/2025 17:19:00
2025-06-24T17:19:10.948Z,Blade,AED/CNY OTC,1.88811,92,QT Demo,49934.88,06/24/2025 17:19:10
2025-06-24T17:19:20.967Z,Blade,AED/CNY OTC,1.88766,92,QT Demo,49933.88,06/24/2025 17:19:20
2025-06-24T17:19:30.984Z,Blade,AED/CNY OTC,1.88768,92,QT Demo,49932.88,06/24/2025 17:19:30
2025-06-24T17:19:40.999Z,Blade,AED/CNY OTC,1.8888,92,QT Demo,49931.88,06/24/2025 17:19:40
2025-06-24T17:19:51.024Z,Blade,AED/CNY OTC,1.88855,92,QT Demo,49929.88,06/24/2025 17:19:51
2025-06-24T17:20:01.045Z,Blade,AED/CNY OTC,1.88847,92,QT Demo,49931.8,06/24/2025 17:20:01
2025-06-24T17:20:11.067Z,Blade,AED/CNY OTC,1.88803,92,QT Demo,49930.8,06/24/2025 17:20:11
2025-06-24T17:20:21.093Z,Blade,AED/CNY OTC,1.88787,92,QT Demo,49928.8,06/24/2025 17:20:21
2025-06-24T17:20:31.108Z,Blade,AED/CNY OTC,1.8874,92,QT Demo,49929.72,06/24/2025 17:20:31
2025-06-24T17:20:41.120Z,Blade,AED/CNY OTC,1.88858,92,QT Demo,49931.64,06/24/2025 17:20:41
2025-06-24T17:20:51.149Z,Blade,AED/CNY OTC,1.88879,92,QT Demo,49929.64,06/24/2025 17:20:51
2025-06-24T17:21:01.170Z,Blade,AED/CNY OTC,1.88964,92,QT Demo,49930.56,06/24/2025 17:21:01
2025-06-24T17:21:11.191Z,Blade,AED/CNY OTC,1.88956,92,QT Demo,49931.48,06/24/2025 17:21:11
2025-06-24T17:21:21.216Z,Blade,AED/CNY OTC,1.89089,92,QT Demo,49932.4,06/24/2025 17:21:21
2025-06-24T17:21:31.257Z,Blade,AED/CNY OTC,1.89087,92,QT Demo,49933.32,06/24/2025 17:21:31
2025-06-24T17:21:41.242Z,Blade,AED/CNY OTC,1.89127,92,QT Demo,49934.24,06/24/2025 17:21:41
2025-06-24T17:21:51.264Z,Blade,AED/CNY OTC,1.89126,92,QT Demo,49935.16,06/24/2025 17:21:51
2025-06-24T17:22:01.288Z,Blade,AED/CNY OTC,1.89123,92,QT Demo,49936,06/24/2025 17:22:01
2025-06-24T17:22:11.311Z,Blade,AED/CNY OTC,1.8913,92,QT Demo,49938,06/24/2025 17:22:11
2025-06-24T17:22:21.336Z,Blade,AED/CNY OTC,1.89158,92,QT Demo,49936,06/24/2025 17:22:21
2025-06-24T17:22:31.359Z,Blade,AED/CNY OTC,1.89177,92,QT Demo,49936.92,06/24/2025 17:22:31
2025-06-24T17:22:41.373Z,Blade,AED/CNY OTC,1.89131,92,QT Demo,49937.84,06/24/2025 17:22:41
2025-06-24T17:22:51.375Z,Blade,AED/CNY OTC,1.89113,92,QT Demo,49938.76,06/24/2025 17:22:51
2025-06-24T17:23:01.379Z,Blade,AED/CNY OTC,1.89092,92,QT Demo,49940.68,06/24/2025 17:23:01
2025-06-24T17:23:11.398Z,Blade,AED/CNY OTC,1.89108,92,QT Demo,49939.68,06/24/2025 17:23:11
2025-06-24T17:23:21.424Z,Blade,AED/CNY OTC,1.89055,92,QT Demo,49938.68,06/24/2025 17:23:21
2025-06-24T17:23:31.430Z,Blade,AED/CNY OTC,1.89112,92,QT Demo,49937.68,06/24/2025 17:23:31
2025-06-24T17:23:41.443Z,Blade,AED/CNY OTC,1.89168,92,QT Demo,49935.68,06/24/2025 17:23:41
2025-06-24T17:23:51.446Z,Blade,AED/CNY OTC,1.89142,92,QT Demo,49936.6,06/24/2025 17:23:51
2025-06-24T17:24:01.461Z,Blade,AED/CNY OTC,1.8924,92,QT Demo,49937.52,06/24/2025 17:24:01
2025-06-24T17:24:11.481Z,Blade,AED/CNY OTC,1.89265,92,QT Demo,49938.44,06/24/2025 17:24:11
2025-06-24T17:24:21.490Z,Blade,AED/CNY OTC,1.89183,92,QT Demo,49939.36,06/24/2025 17:24:21
2025-06-24T17:24:31.501Z,Blade,AED/CNY OTC,1.89293,92,QT Demo,49941.28,06/24/2025 17:24:31
2025-06-24T17:24:41.519Z,Blade,AED/CNY OTC,1.89345,92,QT Demo,49939.28,06/24/2025 17:24:41
2025-06-24T17:24:51.530Z,Blade,AED/CNY OTC,1.89375,92,QT Demo,49940.2,06/24/2025 17:24:51
2025-06-24T17:25:01.539Z,Blade,AED/CNY OTC,1.89399,92,QT Demo,49943.04,06/24/2025 17:25:01
2025-06-24T17:25:11.562Z,Blade,AED/CNY OTC,1.89378,92,QT Demo,49943.96,06/24/2025 17:25:11
2025-06-24T17:25:21.609Z,Blade,AED/CNY OTC,1.8939,92,QT Demo,49945.88,06/24/2025 17:25:21
2025-06-24T17:25:31.587Z,Blade,AED/CNY OTC,1.89446,92,QT Demo,49943.88,06/24/2025 17:25:31
2025-06-24T17:25:41.626Z,Blade,AED/CNY OTC,1.89485,92,QT Demo,49944.8,06/24/2025 17:25:41
2025-06-24T17:25:51.614Z,Blade,AED/CNY OTC,1.895,92,QT Demo,49947.64,06/24/2025 17:25:51
2025-06-24T17:26:01.634Z,Blade,AED/CNY OTC,1.89451,92,QT Demo,49948.56,06/24/2025 17:26:01
2025-06-24T17:26:11.654Z,Blade,AED/CNY OTC,1.89475,92,QT Demo,49949.48,06/24/2025 17:26:11
2025-06-24T17:26:21.679Z,Blade,AED/CNY OTC,1.89484,92,QT Demo,49950.4,06/24/2025 17:26:21
2025-06-24T17:26:31.693Z,Blade,AED/CNY OTC,1.89525,92,QT Demo,49951.32,06/24/2025 17:26:31
2025-06-24T17:26:41.709Z,Blade,AED/CNY OTC,1.89587,92,QT Demo,49953.24,06/24/2025 17:26:41
2025-06-24T17:26:51.729Z,Blade,AED/CNY OTC,1.89647,92,QT Demo,49951.24,06/24/2025 17:26:51
2025-06-24T17:27:01.748Z,Blade,AED/CNY OTC,1.89623,92,QT Demo,49952.16,06/24/2025 17:27:01
2025-06-24T17:27:11.769Z,Blade,AED/CNY OTC,1.89732,92,QT Demo,49955,06/24/2025 17:27:11
2025-06-24T17:27:21.781Z,Blade,AED/CNY OTC,1.89752,92,QT Demo,49955.92,06/24/2025 17:27:21
2025-06-24T17:27:31.802Z,Blade,AED/CNY OTC,1.89745,92,QT Demo,49956.84,06/24/2025 17:27:31
2025-06-24T17:27:41.824Z,Blade,AED/CNY OTC,1.89758,92,QT Demo,49957.76,06/24/2025 17:27:41
2025-06-24T17:27:51.842Z,Blade,AED/CNY OTC,1.89739,92,QT Demo,49958.68,06/24/2025 17:27:51
2025-06-24T17:28:01.869Z,Blade,AED/CNY OTC,1.89733,92,QT Demo,49959.6,06/24/2025 17:28:01
2025-06-24T17:28:11.886Z,Blade,AED/CNY OTC,1.89574,92,QT Demo,49960.52,06/24/2025 17:28:11
2025-06-24T17:28:21.903Z,Blade,AED/CNY OTC,1.89648,92,QT Demo,49962.44,06/24/2025 17:28:21
2025-06-24T17:28:31.913Z,Blade,AED/CNY OTC,1.89635,92,QT Demo,49961.44,06/24/2025 17:28:31
2025-06-24T17:28:41.933Z,Blade,AED/CNY OTC,1.89603,92,QT Demo,49960.44,06/24/2025 17:28:41
2025-06-24T17:28:51.993Z,Blade,AED/CNY OTC,1.89648,92,QT Demo,49959.44,06/24/2025 17:28:51
2025-06-24T17:29:02.016Z,Blade,AED/CNY OTC,1.8964,92,QT Demo,49958.44,06/24/2025 17:29:02
2025-06-24T17:29:12.039Z,Blade,AED/CNY OTC,1.89604,92,QT Demo,49957.44,06/24/2025 17:29:12
2025-06-24T17:29:22.064Z,Blade,AED/CNY OTC,1.89629,92,QT Demo,49955.44,06/24/2025 17:29:22
2025-06-24T17:29:32.087Z,Blade,AED/CNY OTC,1.89597,92,QT Demo,49957.36,06/24/2025 17:29:32
2025-06-24T17:29:42.104Z,Blade,AED/CNY OTC,1.89583,92,QT Demo,49955.36,06/24/2025 17:29:42
2025-06-24T17:29:52.119Z,Blade,AED/CNY OTC,1.89644,92,QT Demo,49957.28,06/24/2025 17:29:52
2025-06-24T17:30:02.141Z,Blade,AED/CNY OTC,1.89658,92,QT Demo,49955.28,06/24/2025 17:30:02
2025-06-24T17:30:12.169Z,Blade,AED/CNY OTC,1.89699,92,QT Demo,49956.2,06/24/2025 17:30:12
2025-06-24T17:30:22.192Z,Blade,AED/CNY OTC,1.89685,92,QT Demo,49957.12,06/24/2025 17:30:22
2025-06-24T17:30:32.222Z,Blade,AED/CNY OTC,1.8956,92,QT Demo,49959.04,06/24/2025 17:30:32
2025-06-24T17:30:42.241Z,Blade,AED/CNY OTC,1.89562,92,QT Demo,49958.04,06/24/2025 17:30:42
2025-06-24T17:30:52.271Z,Blade,AED/CNY OTC,1.89581,92,QT Demo,49957.04,06/24/2025 17:30:52
2025-06-24T17:31:02.319Z,Blade,AED/CNY OTC,1.8958,92,QT Demo,49956.04,06/24/2025 17:31:02
2025-06-24T17:31:12.289Z,Blade,AED/CNY OTC,1.89619,92,QT Demo,49955.04,06/24/2025 17:31:12
2025-06-24T17:31:22.306Z,Blade,AED/CNY OTC,1.89616,92,QT Demo,49953.04,06/24/2025 17:31:22
2025-06-24T17:31:32.325Z,Blade,AED/CNY OTC,1.89616,92,QT Demo,49954.96,06/24/2025 17:31:32
2025-06-24T17:31:42.355Z,Blade,AED/CNY OTC,1.89681,92,QT Demo,49952.96,06/24/2025 17:31:42
2025-06-24T17:31:52.374Z,Blade,AED/CNY OTC,1.89605,92,QT Demo,49953.88,06/24/2025 17:31:52
2025-06-24T17:32:02.373Z,Blade,AED/CNY OTC,1.89695,92,QT Demo,49954.8,06/24/2025 17:32:02
2025-06-24T17:32:12.386Z,Blade,AED/CNY OTC,1.89654,92,QT Demo,49955.72,06/24/2025 17:32:12
